SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE
105336,0,Cash loans,F,N,Y,90000,417024,State servant,Secondary / secondary special,Married,House / apartment
105337,0,Cash loans,F,N,N,202500,675000,Working,Secondary / secondary special,Civil marriage,House / apartment
105338,0,Cash loans,F,N,Y,270000,817560,State servant,Secondary / secondary special,Married,House / apartment
105339,1,Cash loans,F,N,Y,142200,1125000,Pensioner,Secondary / secondary special,Married,House / apartment
105340,0,Cash loans,F,N,Y,193500,975771,Pensioner,Secondary / secondary special,Married,House / apartment
105341,0,Cash loans,F,Y,Y,225000,825588,Commercial associate,Higher education,Separated,House / apartment
105342,0,Cash loans,M,N,N,135000,544491,Commercial associate,Secondary / secondary special,Married,House / apartment
105346,0,Cash loans,F,Y,Y,202500,239850,Working,Secondary / secondary special,Married,House / apartment
105347,0,Revolving loans,F,N,Y,76500,247500,Working,Secondary / secondary special,Married,House / apartment
105348,0,Cash loans,M,N,Y,157500,408780,State servant,Secondary / secondary special,Single / not married,House / apartment
105349,0,Cash loans,M,N,Y,135000,66222,Working,Higher education,Single / not married,House / apartment
105350,0,Cash loans,M,Y,Y,270000,1333179,Working,Secondary / secondary special,Married,House / apartment
105351,0,Cash loans,M,N,N,180000,450000,Working,Secondary / secondary special,Married,House / apartment
105352,0,Cash loans,M,N,N,85500,521280,Working,Secondary / secondary special,Married,House / apartment
105353,0,Cash loans,M,N,N,202500,364896,Commercial associate,Secondary / secondary special,Single / not married,House / apartment
105354,0,Cash loans,F,N,Y,45000,71955,Working,Secondary / secondary special,Married,House / apartment
105355,0,Cash loans,M,Y,Y,112500,76410,Working,Secondary / secondary special,Married,House / apartment
105356,0,Cash loans,F,N,N,135000,808650,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment
105358,0,Revolving loans,F,N,Y,112500,202500,Commercial associate,Secondary / secondary special,Married,House / apartment
105360,0,Cash loans,F,N,Y,157500,509602.5,Pensioner,Secondary / secondary special,Married,House / apartment
105361,0,Cash loans,F,Y,Y,202500,900000,Commercial associate,Higher education,Widow,With parents
105362,0,Cash loans,F,Y,N,90000,152820,Working,Secondary / secondary special,Married,House / apartment
105363,1,Cash loans,F,Y,N,112500,450000,Working,Secondary / secondary special,Civil marriage,House / apartment
105364,0,Cash loans,F,N,Y,135000,284400,Working,Secondary / secondary special,Separated,House / apartment
105365,0,Cash loans,M,Y,Y,157500,269550,Commercial associate,Secondary / secondary special,Married,House / apartment
105368,0,Cash loans,F,N,Y,135000,338832,Pensioner,Incomplete higher,Married,House / apartment
105369,0,Revolving loans,F,N,Y,247500,405000,Working,Higher education,Separated,House / apartment
105371,0,Cash loans,F,Y,N,117000,894766.5,Working,Higher education,Married,House / apartment
105372,0,Cash loans,F,N,N,90000,330048,Working,Secondary / secondary special,Married,Office apartment
105373,0,Cash loans,F,N,Y,157500,1078200,Working,Secondary / secondary special,Single / not married,House / apartment
105374,0,Cash loans,M,N,Y,270000,1096020,Working,Incomplete higher,Married,House / apartment
105375,0,Cash loans,M,N,N,180000,755190,Working,Secondary / secondary special,Married,House / apartment
105376,0,Cash loans,F,N,Y,162000,607500,Pensioner,Secondary / secondary special,Married,House / apartment
105378,0,Cash loans,M,Y,Y,135000,391090.5,Working,Secondary / secondary special,Single / not married,House / apartment
105379,1,Cash loans,F,N,Y,189000,896647.5,Working,Secondary / secondary special,Married,With parents
105380,0,Cash loans,M,N,N,180000,904500,Working,Secondary / secondary special,Married,House / apartment
105381,0,Cash loans,F,N,Y,36000,123993,Pensioner,Secondary / secondary special,Married,House / apartment
105382,0,Revolving loans,M,Y,Y,112500,270000,Commercial associate,Incomplete higher,Single / not married,House / apartment
105383,1,Cash loans,F,N,Y,202500,454500,Working,Secondary / secondary special,Single / not married,With parents
105384,0,Revolving loans,F,Y,Y,1350000,405000,Commercial associate,Higher education,Married,House / apartment
105385,0,Cash loans,F,N,Y,135000,296280,Working,Secondary / secondary special,Single / not married,House / apartment
105386,0,Cash loans,M,Y,Y,225000,149256,Commercial associate,Secondary / secondary special,Single / not married,House / apartment
105387,0,Cash loans,F,N,Y,27000,112500,Working,Secondary / secondary special,Married,House / apartment
105388,0,Cash loans,F,N,Y,112500,592560,Pensioner,Secondary / secondary special,Widow,House / apartment
105389,0,Revolving loans,F,N,Y,247500,157500,State servant,Secondary / secondary special,Married,House / apartment
105391,0,Cash loans,F,N,Y,135000,528633,Commercial associate,Secondary / secondary special,Separated,House / apartment
105392,0,Cash loans,M,Y,Y,193500,545040,Pensioner,Lower secondary,Married,House / apartment
105393,0,Cash loans,M,N,N,180000,254700,Working,Secondary / secondary special,Married,With parents
105394,0,Cash loans,M,N,Y,108000,284391,Commercial associate,Secondary / secondary special,Married,House / apartment
105395,0,Cash loans,M,Y,Y,112500,454500,Working,Secondary / secondary special,Married,House / apartment
105396,0,Cash loans,F,Y,Y,180000,675000,Commercial associate,Secondary / secondary special,Separated,House / apartment
105397,0,Cash loans,F,Y,Y,180000,512064,Working,Secondary / secondary special,Single / not married,Rented apartment
105398,0,Cash loans,F,Y,Y,135000,497520,Working,Secondary / secondary special,Single / not married,House / apartment
105400,0,Cash loans,M,Y,Y,292500,250272,Working,Secondary / secondary special,Married,House / apartment
105401,0,Cash loans,F,Y,Y,270000,503266.5,Commercial associate,Higher education,Single / not married,House / apartment
105402,0,Cash loans,F,N,Y,67500,545040,Working,Secondary / secondary special,Widow,House / apartment
105405,0,Cash loans,F,Y,Y,166500,677664,State servant,Higher education,Married,House / apartment
105406,0,Cash loans,M,N,Y,135000,450000,Pensioner,Secondary / secondary special,Single / not married,House / apartment
105407,0,Cash loans,F,N,N,126000,284400,Working,Higher education,Married,House / apartment
105408,0,Cash loans,F,N,N,121500,807984,Working,Lower secondary,Married,House / apartment
105409,0,Cash loans,F,N,N,67500,675000,Pensioner,Secondary / secondary special,Single / not married,House / apartment
105410,1,Cash loans,F,N,Y,157500,909697.5,Working,Secondary / secondary special,Married,House / apartment
105411,0,Cash loans,F,Y,Y,157500,1223010,Commercial associate,Secondary / secondary special,Married,House / apartment
105412,0,Cash loans,F,N,Y,58500,545040,Pensioner,Secondary / secondary special,Married,House / apartment
105413,0,Cash loans,F,Y,Y,180000,1042560,Commercial associate,Secondary / secondary special,Single / not married,House / apartment
105415,0,Cash loans,M,N,Y,315000,685386,Working,Incomplete higher,Single / not married,House / apartment
105416,0,Cash loans,F,Y,N,56250,239850,Pensioner,Higher education,Single / not married,House / apartment
105418,0,Revolving loans,M,Y,Y,135000,247500,Pensioner,Secondary / secondary special,Married,House / apartment
105419,0,Cash loans,F,Y,Y,180000,545040,Working,Secondary / secondary special,Married,House / apartment
105420,0,Cash loans,M,N,Y,135000,562500,Working,Secondary / secondary special,Single / not married,House / apartment
105421,0,Cash loans,F,Y,Y,157500,755190,Working,Secondary / secondary special,Married,House / apartment
105422,0,Cash loans,M,N,Y,90000,380533.5,Working,Secondary / secondary special,Married,House / apartment
105423,0,Cash loans,F,N,Y,67500,221832,Pensioner,Secondary / secondary special,Married,House / apartment
105424,0,Cash loans,F,N,Y,112500,728460,Commercial associate,Secondary / secondary special,Married,House / apartment
105426,0,Cash loans,M,Y,N,112500,332946,Commercial associate,Secondary / secondary special,Married,With parents
105427,0,Cash loans,F,N,Y,81000,117000,Working,Secondary / secondary special,Civil marriage,House / apartment
105428,0,Cash loans,M,N,N,229500,1056447,State servant,Higher education,Married,House / apartment
105429,0,Cash loans,F,N,N,157500,536917.5,Pensioner,Secondary / secondary special,Married,House / apartment
105430,0,Cash loans,M,Y,N,112500,360000,Commercial associate,Secondary / secondary special,Married,House / apartment
105431,0,Cash loans,F,N,Y,450000,790830,Commercial associate,Secondary / secondary special,Separated,House / apartment
105432,0,Cash loans,F,N,Y,126000,653328,Working,Secondary / secondary special,Married,House / apartment
105433,0,Cash loans,F,Y,Y,135000,848745,Working,Higher education,Single / not married,House / apartment
105434,0,Cash loans,F,N,N,135000,675000,Working,Secondary / secondary special,Married,With parents
105435,0,Revolving loans,F,N,N,112500,202500,Commercial associate,Secondary / secondary special,Civil marriage,With parents
105436,0,Cash loans,F,N,Y,135000,167895,Working,Secondary / secondary special,Married,House / apartment
105437,0,Cash loans,F,Y,Y,405000,1056681,Working,Higher education,Married,House / apartment
105438,0,Cash loans,F,N,N,112500,467257.5,Commercial associate,Incomplete higher,Civil marriage,House / apartment
105439,0,Cash loans,F,Y,Y,180000,108072,Working,Secondary / secondary special,Married,House / apartment
105440,0,Cash loans,F,Y,Y,117000,113746.5,Commercial associate,Secondary / secondary special,Married,House / apartment
105441,0,Cash loans,F,Y,Y,148500,286704,Commercial associate,Higher education,Married,House / apartment
105442,0,Cash loans,M,N,Y,450000,1635120,Commercial associate,Higher education,Married,House / apartment
105443,1,Cash loans,M,Y,Y,180000,790434,Working,Secondary / secondary special,Separated,House / apartment
105444,1,Cash loans,F,N,Y,157500,808650,Working,Secondary / secondary special,Married,House / apartment
105445,0,Revolving loans,F,Y,Y,225000,270000,Working,Higher education,Civil marriage,With parents
105446,0,Cash loans,F,N,N,112500,45000,State servant,Secondary / secondary special,Separated,With parents
105447,0,Cash loans,F,N,Y,90000,755190,Commercial associate,Secondary / secondary special,Married,House / apartment
105448,0,Cash loans,F,N,Y,184500,405000,Pensioner,Secondary / secondary special,Single / not married,House / apartment
105449,0,Revolving loans,F,N,N,135000,270000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment
105450,0,Cash loans,M,Y,N,135000,405000,Working,Higher education,Single / not married,With parents
105451,0,Cash loans,M,Y,Y,270000,454500,Working,Secondary / secondary special,Married,House / apartment
105453,0,Cash loans,F,N,Y,270000,1125000,Working,Secondary / secondary special,Married,Municipal apartment
105455,1,Cash loans,F,N,N,270000,835380,Working,Secondary / secondary special,Married,House / apartment
105457,0,Cash loans,F,N,Y,135000,611095.5,Working,Secondary / secondary special,Married,House / apartment
105458,0,Cash loans,F,N,N,202500,760225.5,Pensioner,Secondary / secondary special,Married,House / apartment
105459,0,Cash loans,F,N,N,180000,544491,Commercial associate,Secondary / secondary special,Married,With parents
105460,0,Cash loans,F,Y,N,135000,755190,Commercial associate,Secondary / secondary special,Married,House / apartment
105461,0,Cash loans,F,N,N,99000,314100,Working,Secondary / secondary special,Civil marriage,House / apartment
105462,0,Cash loans,F,N,Y,225000,267102,Commercial associate,Secondary / secondary special,Married,House / apartment
105463,0,Cash loans,F,N,Y,81000,76410,Working,Secondary / secondary special,Married,House / apartment
105464,0,Cash loans,F,N,Y,135000,500211,Working,Higher education,Married,House / apartment
105465,0,Cash loans,M,Y,Y,126000,544491,Working,Secondary / secondary special,Married,House / apartment
105466,0,Cash loans,M,N,Y,162000,285723,Working,Secondary / secondary special,Married,House / apartment
105467,0,Revolving loans,F,Y,Y,112500,270000,Working,Higher education,Single / not married,House / apartment
105468,0,Cash loans,M,Y,Y,180000,188478,State servant,Incomplete higher,Married,House / apartment
105469,0,Cash loans,F,N,N,315000,454500,Working,Secondary / secondary special,Married,Municipal apartment
105472,1,Cash loans,F,N,Y,126000,835380,Pensioner,Secondary / secondary special,Single / not married,House / apartment
105473,0,Cash loans,M,Y,N,270000,1185282,Working,Higher education,Married,House / apartment
105474,0,Cash loans,F,N,Y,68886,135000,Pensioner,Secondary / secondary special,Married,House / apartment
105475,0,Cash loans,F,N,N,81000,143910,Working,Higher education,Separated,With parents
105476,0,Cash loans,F,N,Y,90000,339241.5,Working,Secondary / secondary special,Civil marriage,House / apartment
105477,0,Cash loans,F,Y,Y,157500,1180129.5,Working,Higher education,Married,House / apartment
105478,0,Cash loans,F,N,N,148500,426384,Working,Secondary / secondary special,Married,With parents
105479,0,Cash loans,F,N,Y,90000,545040,Pensioner,Higher education,Single / not married,Municipal apartment
105480,0,Cash loans,F,N,N,99000,432661.5,Working,Secondary / secondary special,Married,House / apartment
105481,0,Cash loans,F,Y,N,207000,170640,State servant,Higher education,Married,Office apartment
105482,0,Cash loans,F,Y,N,445500,728460,Commercial associate,Higher education,Separated,House / apartment
105484,0,Cash loans,F,N,Y,135000,314100,Working,Secondary / secondary special,Married,House / apartment
